"","freq","treat","site","year","plot","cover","guild","sumcov","relcov","datacol","species.name"
"9583","Grazed","none","Swanton",2006,"1",4,"EAF",101,0.0396039603960396,"pt_intercept","Trifolium subterraneum"
"9584","Grazed","none","Swanton",2006,"2",5,"EAF",103,0.0485436893203883,"pt_intercept","Trifolium subterraneum"
"9585","Grazed","none","Swanton",2006,"3",6,"EAF",90,0.0666666666666667,"pt_intercept","Trifolium subterraneum"
"9586","Control","none","Swanton",2006,"1",2,"EAF",32,0.0625,"pt_intercept","Vicia sativa"
"9587","Grazed","none","Swanton",2006,"2",1,"EAF",103,0.00970873786407767,"pt_intercept","Vicia sativa"
"9588","CL1","LL","Swanton",2006,"1",3,"EAG",129,0.0232558139534884,"pt_intercept","Vulpia myuros"
"9589","CL1","LL","Swanton",2006,"2",2,"EAG",107,0.0186915887850467,"pt_intercept","Vulpia myuros"
"9590","CL1","LL","Swanton",2006,"3",10,"EAG",133,0.075187969924812,"pt_intercept","Vulpia myuros"
"9591","CL1","RE","Swanton",2006,"1",21,"EAG",147,0.142857142857143,"pt_intercept","Vulpia myuros"
"9592","CL1","RE","Swanton",2006,"2",7,"EAG",158,0.0443037974683544,"pt_intercept","Vulpia myuros"
"9593","CL1","RE","Swanton",2006,"3",15,"EAG",142,0.105633802816901,"pt_intercept","Vulpia myuros"
"9594","CL1","SD","Swanton",2006,"1",3,"EAG",94,0.0319148936170213,"pt_intercept","Vulpia myuros"
"9595","CL1","SD","Swanton",2006,"2",7,"EAG",123,0.0569105691056911,"pt_intercept","Vulpia myuros"
"9596","CL1","SD","Swanton",2006,"3",12,"EAG",124,0.0967741935483871,"pt_intercept","Vulpia myuros"
"9597","CL2","LL","Swanton",2006,"1",34,"EAG",144,0.236111111111111,"pt_intercept","Vulpia myuros"
"9598","CL2","LL","Swanton",2006,"2",17,"EAG",156,0.108974358974359,"pt_intercept","Vulpia myuros"
"9599","CL2","LL","Swanton",2006,"3",39,"EAG",171,0.228070175438596,"pt_intercept","Vulpia myuros"
"9600","CL2","RE","Swanton",2006,"1",22,"EAG",108,0.203703703703704,"pt_intercept","Vulpia myuros"
"9601","CL2","RE","Swanton",2006,"2",36,"EAG",155,0.232258064516129,"pt_intercept","Vulpia myuros"
"9602","CL2","RE","Swanton",2006,"3",25,"EAG",131,0.190839694656489,"pt_intercept","Vulpia myuros"
"9603","CL2","SD","Swanton",2006,"1",83,"EAG",242,0.34297520661157,"pt_intercept","Vulpia myuros"
"9604","CL2","SD","Swanton",2006,"2",17,"EAG",148,0.114864864864865,"pt_intercept","Vulpia myuros"
"9605","CL2","SD","Swanton",2006,"3",12,"EAG",132,0.0909090909090909,"pt_intercept","Vulpia myuros"
"9606","CL3","LL","Swanton",2006,"1",16,"EAG",185,0.0864864864864865,"pt_intercept","Vulpia myuros"
"9607","CL3","LL","Swanton",2006,"2",20,"EAG",172,0.116279069767442,"pt_intercept","Vulpia myuros"
"9608","CL3","LL","Swanton",2006,"3",26,"EAG",182,0.142857142857143,"pt_intercept","Vulpia myuros"
"9609","CL3","RE","Swanton",2006,"1",14,"EAG",151,0.0927152317880795,"pt_intercept","Vulpia myuros"
"9610","CL3","RE","Swanton",2006,"2",12,"EAG",130,0.0923076923076923,"pt_intercept","Vulpia myuros"
"9611","CL3","RE","Swanton",2006,"3",20,"EAG",106,0.188679245283019,"pt_intercept","Vulpia myuros"
"9612","CL3","SD","Swanton",2006,"1",56,"EAG",187,0.299465240641711,"pt_intercept","Vulpia myuros"
"9613","CL3","SD","Swanton",2006,"2",12,"EAG",112,0.107142857142857,"pt_intercept","Vulpia myuros"
"9614","CL3","SD","Swanton",2006,"3",1,"EAG",86,0.0116279069767442,"pt_intercept","Vulpia myuros"
"9615","Control","none","Swanton",2006,"1",21,"EAG",32,0.65625,"pt_intercept","Vulpia myuros"
"9616","Control","none","Swanton",2006,"2",60,"EAG",119,0.504201680672269,"pt_intercept","Vulpia myuros"
"9617","Control","none","Swanton",2006,"3",18,"EAG",38,0.473684210526316,"pt_intercept","Vulpia myuros"
"9618","Grazed","none","Swanton",2006,"1",20,"EAG",101,0.198019801980198,"pt_intercept","Vulpia myuros"
"9619","Grazed","none","Swanton",2006,"2",6,"EAG",103,0.058252427184466,"pt_intercept","Vulpia myuros"
"9620","Grazed","none","Swanton",2006,"3",8,"EAG",90,0.0888888888888889,"pt_intercept","Vulpia myuros"
"9621","Grazed","none","Swanton",2007,"6",1,"EAG",147,0.00680272108843537,"pt_intercept","Aira caryophyllea"
"9622","Grazed","none","Swanton",2007,"3",1,"EAG",198,0.00505050505050505,"pt_intercept","Avena barbata"
"9623","Grazed","none","Swanton",2007,"1",7,"NPG",164,0.0426829268292683,"pt_intercept","Bromus carinatus"
"9624","Grazed","none","Swanton",2007,"3",1,"NPG",198,0.00505050505050505,"pt_intercept","Bromus carinatus"
"9625","Grazed","none","Swanton",2007,"5",10,"NPG",161,0.062111801242236,"pt_intercept","Bromus carinatus"
"9626","Grazed","none","Swanton",2007,"6",3,"NPG",147,0.0204081632653061,"pt_intercept","Bromus carinatus"
"9627","Control","none","Swanton",2007,"1",44,"EAG",186,0.236559139784946,"pt_intercept","Bromus diandrus"
"9628","Control","none","Swanton",2007,"2",51,"EAG",190,0.268421052631579,"pt_intercept","Bromus diandrus"
"9629","Control","none","Swanton",2007,"3",67,"EAG",189,0.354497354497354,"pt_intercept","Bromus diandrus"
"9630","Grazed","none","Swanton",2007,"1",15,"EAG",164,0.0914634146341463,"pt_intercept","Bromus diandrus"
"9631","Grazed","none","Swanton",2007,"2",21,"EAG",202,0.103960396039604,"pt_intercept","Bromus diandrus"
"9632","Grazed","none","Swanton",2007,"3",18,"EAG",198,0.0909090909090909,"pt_intercept","Bromus diandrus"
"9633","Grazed","none","Swanton",2007,"4",22,"EAG",199,0.110552763819095,"pt_intercept","Bromus diandrus"
"9634","Grazed","none","Swanton",2007,"5",7,"EAG",161,0.0434782608695652,"pt_intercept","Bromus diandrus"
"9635","Grazed","none","Swanton",2007,"6",29,"EAG",147,0.197278911564626,"pt_intercept","Bromus diandrus"
"9636","Grazed","none","Swanton",2007,"3",4,"NPGr",198,0.0202020202020202,"pt_intercept","Carex spp"
"9637","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Carduus pycnocephalus"
"9638","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Cerastium glomeratum"
"9639","Grazed","none","Swanton",2007,"5",1,"EAF",161,0.0062111801242236,"pt_intercept","Cerastium glomeratum"
"9640","Control","none","Swanton",2007,"2",1,"EPF",190,0.00526315789473684,"pt_intercept","Silybum marianum"
"9641","Grazed","none","Swanton",2007,"5",35,"NPG",161,0.217391304347826,"pt_intercept","Danthonia californica"
"9642","Grazed","none","Swanton",2007,"6",15,"NPG",147,0.102040816326531,"pt_intercept","Danthonia californica"
"9643","Control","none","Swanton",2007,"1",1,"EAF",186,0.00537634408602151,"pt_intercept","Erodium botrys"
"9644","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Erodium botrys"
"9645","Grazed","none","Swanton",2007,"6",2,"EAF",147,0.0136054421768707,"pt_intercept","Erodium botrys"
"9646","Grazed","none","Swanton",2007,"1",16,"EAF",164,0.0975609756097561,"pt_intercept","Erodium moschatum"
"9647","Grazed","none","Swanton",2007,"2",33,"EAF",202,0.163366336633663,"pt_intercept","Erodium moschatum"
"9648","Grazed","none","Swanton",2007,"3",22,"EAF",198,0.111111111111111,"pt_intercept","Erodium moschatum"
"9649","Grazed","none","Swanton",2007,"4",33,"EAF",199,0.165829145728643,"pt_intercept","Erodium moschatum"
"9650","Grazed","none","Swanton",2007,"5",3,"EAF",161,0.0186335403726708,"pt_intercept","Erodium moschatum"
"9651","Grazed","none","Swanton",2007,"6",8,"EAF",147,0.054421768707483,"pt_intercept","Erodium moschatum"
"9652","Control","none","Swanton",2007,"1",2,"EAF",186,0.010752688172043,"pt_intercept","Geranium dissectum"
"9653","Control","none","Swanton",2007,"2",10,"EAF",190,0.0526315789473684,"pt_intercept","Geranium dissectum"
"9654","Control","none","Swanton",2007,"3",9,"EAF",189,0.0476190476190476,"pt_intercept","Geranium dissectum"
"9655","Grazed","none","Swanton",2007,"1",1,"EAF",164,0.00609756097560976,"pt_intercept","Geranium dissectum"
"9656","Grazed","none","Swanton",2007,"2",4,"EAF",202,0.0198019801980198,"pt_intercept","Geranium dissectum"
"9657","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Geranium dissectum"
"9658","Grazed","none","Swanton",2007,"4",2,"EAF",199,0.0100502512562814,"pt_intercept","Geranium dissectum"
"9659","Grazed","none","Swanton",2007,"5",1,"EAF",161,0.0062111801242236,"pt_intercept","Geranium dissectum"
"9660","Grazed","none","Swanton",2007,"6",4,"EAF",147,0.0272108843537415,"pt_intercept","Geranium dissectum"
"9661","Grazed","none","Swanton",2007,"1",10,"NPG",164,0.0609756097560976,"pt_intercept","Hordeum brachyantherum"
"9662","Grazed","none","Swanton",2007,"2",8,"NPG",202,0.0396039603960396,"pt_intercept","Hordeum brachyantherum"
"9663","Grazed","none","Swanton",2007,"4",1,"NPG",199,0.0050251256281407,"pt_intercept","Hordeum brachyantherum"
"9664","Control","none","Swanton",2007,"1",1,"EPF",186,0.00537634408602151,"pt_intercept","Hypochaeris radicata"
"9665","Grazed","none","Swanton",2007,"1",1,"EPF",164,0.00609756097560976,"pt_intercept","Hypochaeris radicata"
"9666","Grazed","none","Swanton",2007,"4",3,"EPF",199,0.0150753768844221,"pt_intercept","Hypochaeris radicata"
"9667","Grazed","none","Swanton",2007,"5",3,"EPF",161,0.0186335403726708,"pt_intercept","Hypochaeris radicata"
"9668","Grazed","none","Swanton",2007,"6",2,"EPF",147,0.0136054421768707,"pt_intercept","Hypochaeris radicata"
"9669","Grazed","none","Swanton",2007,"3",1,"NAGr",198,0.00505050505050505,"pt_intercept","Juncus bufonius"
"9670","Grazed","none","Swanton",2007,"5",1,"EAF",161,0.0062111801242236,"pt_intercept","Linum bienne"
"9671","Control","none","Swanton",2007,"1",11,"EAG",186,0.0591397849462366,"pt_intercept","Festuca perennis"
"9672","Control","none","Swanton",2007,"2",7,"EAG",190,0.0368421052631579,"pt_intercept","Festuca perennis"
"9673","Control","none","Swanton",2007,"3",25,"EAG",189,0.132275132275132,"pt_intercept","Festuca perennis"
"9674","Grazed","none","Swanton",2007,"1",53,"EAG",164,0.323170731707317,"pt_intercept","Festuca perennis"
"9675","Grazed","none","Swanton",2007,"2",54,"EAG",202,0.267326732673267,"pt_intercept","Festuca perennis"
"9676","Grazed","none","Swanton",2007,"3",47,"EAG",198,0.237373737373737,"pt_intercept","Festuca perennis"
"9677","Grazed","none","Swanton",2007,"4",36,"EAG",199,0.180904522613065,"pt_intercept","Festuca perennis"
"9678","Grazed","none","Swanton",2007,"5",2,"EAG",161,0.0124223602484472,"pt_intercept","Festuca perennis"
"9679","Grazed","none","Swanton",2007,"6",2,"EAG",147,0.0136054421768707,"pt_intercept","Festuca perennis"
"9680","Grazed","none","Swanton",2007,"6",4,"NPG",147,0.0272108843537415,"pt_intercept","Stipa pulchra"
"9681","Control","none","Swanton",2007,"1",7,"EPF",186,0.0376344086021505,"pt_intercept","Plantago lanceolata"
"9682","Control","none","Swanton",2007,"3",1,"EPF",189,0.00529100529100529,"pt_intercept","Plantago lanceolata"
"9683","Grazed","none","Swanton",2007,"1",10,"EPF",164,0.0609756097560976,"pt_intercept","Plantago lanceolata"
"9684","Grazed","none","Swanton",2007,"2",1,"EPF",202,0.00495049504950495,"pt_intercept","Plantago lanceolata"
"9685","Grazed","none","Swanton",2007,"3",1,"EPF",198,0.00505050505050505,"pt_intercept","Plantago lanceolata"
"9686","Grazed","none","Swanton",2007,"4",7,"EPF",199,0.0351758793969849,"pt_intercept","Plantago lanceolata"
"9687","Grazed","none","Swanton",2007,"5",3,"EPF",161,0.0186335403726708,"pt_intercept","Plantago lanceolata"
"9688","Grazed","none","Swanton",2007,"6",8,"EPF",147,0.054421768707483,"pt_intercept","Plantago lanceolata"
"9689","Grazed","none","Swanton",2007,"3",3,"EAG",198,0.0151515151515152,"pt_intercept","Poa annua"
"9690","Control","none","Swanton",2007,"1",17,"EPF",186,0.0913978494623656,"pt_intercept","Rumex acetosella"
"9691","Control","none","Swanton",2007,"2",35,"EPF",190,0.184210526315789,"pt_intercept","Rumex acetosella"
"9692","Control","none","Swanton",2007,"3",6,"EPF",189,0.0317460317460317,"pt_intercept","Rumex acetosella"
"9693","Grazed","none","Swanton",2007,"1",1,"EPF",164,0.00609756097560976,"pt_intercept","Rumex acetosella"
"9694","Grazed","none","Swanton",2007,"2",2,"EPF",202,0.0099009900990099,"pt_intercept","Rumex acetosella"
"9695","Grazed","none","Swanton",2007,"3",10,"EPF",198,0.0505050505050505,"pt_intercept","Rumex acetosella"
"9696","Grazed","none","Swanton",2007,"4",2,"EPF",199,0.0100502512562814,"pt_intercept","Rumex acetosella"
"9697","Grazed","none","Swanton",2007,"5",2,"EPF",161,0.0124223602484472,"pt_intercept","Rumex acetosella"
"9698","Grazed","none","Swanton",2007,"6",2,"EPF",147,0.0136054421768707,"pt_intercept","Rumex acetosella"
"9699","Control","none","Swanton",2007,"1",3,"EPF",186,0.0161290322580645,"pt_intercept","Rumex pulcher"
"9700","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Trifolium angustifolium"
"9701","Grazed","none","Swanton",2007,"6",4,"EAF",147,0.0272108843537415,"pt_intercept","Trifolium angustifolium"
"9702","Grazed","none","Swanton",2007,"1",2,"EAF",164,0.0121951219512195,"pt_intercept","Trifolium dubium"
"9703","Grazed","none","Swanton",2007,"2",6,"EAF",202,0.0297029702970297,"pt_intercept","Trifolium dubium"
"9704","Grazed","none","Swanton",2007,"3",1,"EAF",198,0.00505050505050505,"pt_intercept","Trifolium dubium"
"9705","Grazed","none","Swanton",2007,"6",8,"EAF",147,0.054421768707483,"pt_intercept","Trifolium dubium"
"9706","Grazed","none","Swanton",2007,"1",17,"EAF",164,0.103658536585366,"pt_intercept","Trifolium subterraneum"
"9707","Grazed","none","Swanton",2007,"2",48,"EAF",202,0.237623762376238,"pt_intercept","Trifolium subterraneum"
"9708","Grazed","none","Swanton",2007,"3",74,"EAF",198,0.373737373737374,"pt_intercept","Trifolium subterraneum"
"9709","Grazed","none","Swanton",2007,"4",52,"EAF",199,0.261306532663317,"pt_intercept","Trifolium subterraneum"
"9710","Grazed","none","Swanton",2007,"5",41,"EAF",161,0.254658385093168,"pt_intercept","Trifolium subterraneum"
"9711","Grazed","none","Swanton",2007,"6",27,"EAF",147,0.183673469387755,"pt_intercept","Trifolium subterraneum"
"9712","Control","none","Swanton",2007,"1",3,"EAF",186,0.0161290322580645,"pt_intercept","Vicia sativa"
"9713","Grazed","none","Swanton",2007,"1",1,"EAF",164,0.00609756097560976,"pt_intercept","Vicia sativa"
"9714","Control","none","Swanton",2007,"1",97,"EAG",186,0.521505376344086,"pt_intercept","Vulpia myuros"
"9715","Control","none","Swanton",2007,"2",86,"EAG",190,0.452631578947368,"pt_intercept","Vulpia myuros"
"9716","Control","none","Swanton",2007,"3",81,"EAG",189,0.428571428571429,"pt_intercept","Vulpia myuros"
"9717","Grazed","none","Swanton",2007,"1",30,"EAG",164,0.182926829268293,"pt_intercept","Vulpia myuros"
"9718","Grazed","none","Swanton",2007,"2",25,"EAG",202,0.123762376237624,"pt_intercept","Vulpia myuros"
"9719","Grazed","none","Swanton",2007,"3",10,"EAG",198,0.0505050505050505,"pt_intercept","Vulpia myuros"
"9720","Grazed","none","Swanton",2007,"4",41,"EAG",199,0.206030150753769,"pt_intercept","Vulpia myuros"
"9721","Grazed","none","Swanton",2007,"5",52,"EAG",161,0.322981366459627,"pt_intercept","Vulpia myuros"
"9722","Grazed","none","Swanton",2007,"6",28,"EAG",147,0.19047619047619,"pt_intercept","Vulpia myuros"
"9723","Grazed","none","Swanton",2008,"1",3.125,"EAG",154.6875,0.0202020202020202,"pt_intercept","Aira caryophyllea"
"9724","CL3","RE","Swanton",2008,"2",4.6875,"EAG",215.625,0.0217391304347826,"pt_intercept","Aira caryophyllea"
"9725","CL3","RE","Swanton",2008,"3",1.5625,"EAF",150,0.0104166666666667,"pt_intercept","Lysimachia arvensis"
"9726","Control","none","Swanton",2008,"3",92.1875,"EAG",100,0.921875,"pt_intercept","Avena barbata"
"9727","Control","none","Swanton",2008,"2",81.25,"EAG",110.9375,0.732394366197183,"pt_intercept","Avena barbata"
"9728","Control","none","Swanton",2008,"1",75,"EAG",126.5625,0.592592592592593,"pt_intercept","Avena barbata"
"9729","Grazed","none","Swanton",2008,"1",4.6875,"EAG",154.6875,0.0303030303030303,"pt_intercept","Avena barbata"
"9730","Grazed","none","Swanton",2008,"3",1.5625,"EAG",160.9375,0.00970873786407767,"pt_intercept","Avena barbata"
"9731","CL2","LL","Swanton",2008,"3",90.625,"EAG",185.9375,0.487394957983193,"pt_intercept","Avena barbata"
"9732","CL2","LL","Swanton",2008,"2",18.75,"EAG",190.625,0.0983606557377049,"pt_intercept","Avena barbata"
"9733","CL2","RE","Swanton",2008,"2",40.625,"EAG",196.875,0.206349206349206,"pt_intercept","Avena barbata"
"9734","CL3","RE","Swanton",2008,"2",1.5625,"EAG",215.625,0.0072463768115942,"pt_intercept","Avena barbata"
"9735","CL1","LL","Swanton",2008,"1",42.1875,"EAG",232.8125,0.181208053691275,"pt_intercept","Avena barbata"
"9736","CL1","LL","Swanton",2008,"2",29.6875,"EAG",232.8125,0.12751677852349,"pt_intercept","Avena barbata"
"9737","Grazed","none","Swanton",2008,"6",12.5,"NPG",135.9375,0.0919540229885057,"pt_intercept","Bromus carinatus"
"9738","CL3","RE","Swanton",2008,"3",4.6875,"NPG",150,0.03125,"pt_intercept","Bromus carinatus"
"9739","Grazed","none","Swanton",2008,"1",3.125,"NPG",154.6875,0.0202020202020202,"pt_intercept","Bromus carinatus"
"9740","CL1","RE","Swanton",2008,"1",1.5625,"NPG",190.625,0.00819672131147541,"pt_intercept","Bromus carinatus"
"9741","CL3","RE","Swanton",2008,"2",3.125,"NPG",215.625,0.0144927536231884,"pt_intercept","Bromus carinatus"
"9742","Control","none","Swanton",2008,"1",6.25,"EAG",126.5625,0.0493827160493827,"pt_intercept","Bromus diandrus"
"9743","Grazed","none","Swanton",2008,"6",7.8125,"EAG",135.9375,0.0574712643678161,"pt_intercept","Bromus diandrus"
"9744","Grazed","none","Swanton",2008,"2",12.5,"EAG",189.0625,0.0661157024793388,"pt_intercept","Bromus diandrus"
"9745","CL2","LL","Swanton",2008,"2",64.0625,"EAG",190.625,0.336065573770492,"pt_intercept","Bromus diandrus"
"9746","CL1","RE","Swanton",2008,"1",10.9375,"EAG",190.625,0.0573770491803279,"pt_intercept","Bromus diandrus"
"9747","CL2","RE","Swanton",2008,"2",7.8125,"EAG",196.875,0.0396825396825397,"pt_intercept","Bromus diandrus"
"9748","CL2","RE","Swanton",2008,"1",17.1875,"EAG",237.5,0.0723684210526316,"pt_intercept","Bromus diandrus"
"9749","Grazed","none","Swanton",2008,"3",1.5625,"NPF",160.9375,0.00970873786407767,"pt_intercept","Taraxia ovata"
"9750","CL3","RE","Swanton",2008,"2",1.5625,"EAG",215.625,0.0072463768115942,"pt_intercept","Cynosurus echinatus"
"9751","CL3","RE","Swanton",2008,"3",25,"NPG",150,0.166666666666667,"pt_intercept","Danthonia californica"
"9752","CL1","RE","Swanton",2008,"1",34.375,"NPG",190.625,0.180327868852459,"pt_intercept","Danthonia californica"
"9753","CL3","RE","Swanton",2008,"2",32.8125,"NPG",215.625,0.152173913043478,"pt_intercept","Danthonia californica"
"9754","CL1","LL","Swanton",2008,"1",10.9375,"NPG",232.8125,0.0469798657718121,"pt_intercept","Danthonia californica"
"9755","Grazed","none","Swanton",2008,"6",54.6875,"EAF",135.9375,0.402298850574713,"pt_intercept","Erodium botrys"
"9756","CL2","LL","Swanton",2008,"2",1.5625,"EAF",190.625,0.00819672131147541,"pt_intercept","Erodium botrys"
"9757","CL2","RE","Swanton",2008,"2",64.0625,"EAF",196.875,0.325396825396825,"pt_intercept","Erodium botrys"
"9758","CL3","RE","Swanton",2008,"2",1.5625,"EAF",215.625,0.0072463768115942,"pt_intercept","Erodium botrys"
"9759","CL2","RE","Swanton",2008,"1",1.5625,"EAF",237.5,0.00657894736842105,"pt_intercept","Erodium botrys"
"9760","CL3","RE","Swanton",2008,"3",35.9375,"EAF",150,0.239583333333333,"pt_intercept","Erodium moschatum"
"9761","Grazed","none","Swanton",2008,"1",48.4375,"EAF",154.6875,0.313131313131313,"pt_intercept","Erodium moschatum"
"9762","Grazed","none","Swanton",2008,"3",53.125,"EAF",160.9375,0.330097087378641,"pt_intercept","Erodium moschatum"
"9763","Grazed","none","Swanton",2008,"2",73.4375,"EAF",189.0625,0.388429752066116,"pt_intercept","Erodium moschatum"
"9764","Grazed","none","Swanton",2008,"4",73.4375,"EAF",190.625,0.385245901639344,"pt_intercept","Erodium moschatum"
"9765","CL2","LL","Swanton",2008,"2",3.125,"EAF",190.625,0.0163934426229508,"pt_intercept","Erodium moschatum"
"9766","CL2","RE","Swanton",2008,"2",17.1875,"EAF",196.875,0.0873015873015873,"pt_intercept","Erodium moschatum"
"9767","CL3","RE","Swanton",2008,"2",23.4375,"EAF",215.625,0.108695652173913,"pt_intercept","Erodium moschatum"
"9768","CL1","LL","Swanton",2008,"1",14.0625,"EAF",232.8125,0.0604026845637584,"pt_intercept","Erodium moschatum"
"9769","CL1","LL","Swanton",2008,"2",25,"EAF",232.8125,0.10738255033557,"pt_intercept","Erodium moschatum"
